"","gameID","_id","aID","batch","condition","demo_dur","demo_seq","eventType","file_id","hitID","internal_node_id","iterationName","key_press","keyboard_response","numTrials","phase","prompt","recruitmentPlatform","reference","response_ends_trial","rt","stim_url","stimulus","stimulus_duration","timeROIPresented","timeVideoPresented","time_elapsed","toy_id","toy_type","toy_variant","trialNum","trial_duration","trial_index","trial_type","type","version","wID","corr_roi","corrAns","corrType","key_check","legend"
"1","0161-bc6fe497-dd4b-402e-a8db-57412c26fa89","5fd12fa49916af6a5522b038",NA,NA,"depictive",30,"BAAB","intervention","gears_1_BAAB_30",NA,"0.0-30.0","sanitycheck3",4,1607544740649,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,1073,"https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544739576,1607544707880,596412,"gears_1","gears","1",4,NA,30,"video-keyboard-response","video-keyboard-response",4,NA,"4",1,1,NA,4
"2","0161-bc6fe497-dd4b-402e-a8db-57412c26fa89","5fd12f1b9916af6a5522b020",NA,NA,"depictive",30,"BAAB","intervention","levers_2_BAAB_30",NA,"0.0-26.0","sanitycheck3",2,1607544603556,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,1019,"https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544602537,1607544570214,459320,"levers_2","levers","2",0,NA,26,"video-keyboard-response","video-keyboard-response",4,NA,"2",1,1,NA,2
"3","0161-bc6fe497-dd4b-402e-a8db-57412c26fa89","5fd12f3d9916af6a5522b024",NA,NA,"explanatory",30,"BAAB","intervention","gears_2_BAAB_30",NA,"0.0-27.0","sanitycheck3",3,1607544637530,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,1053,"https://causaldraw.s3.amazonaws.com/gears_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544636477,1607544604566,493294,"gears_2","gears","2",1,NA,27,"video-keyboard-response","video-keyboard-response",4,NA,"3",1,1,NA,3
"4","0161-bc6fe497-dd4b-402e-a8db-57412c26fa89","5fd12f829916af6a5522b02b",NA,NA,"explanatory",30,"ABBA","intervention","pulleys_1_ABBA_30",NA,"0.0-29.0","sanitycheck3",1,1607544706873,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,938,"https://causaldraw.s3.amazonaws.com/pulleys_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544705935,1607544674471,562636,"pulleys_1","pulleys","1",3,NA,29,"video-keyboard-response","video-keyboard-response",4,NA,"1",1,1,NA,1
"5","0161-bc6fe497-dd4b-402e-a8db-57412c26fa89","5fd12f619916af6a5522b028",NA,NA,"depictive",30,"ABBA","intervention","pulleys_2_ABBA_30",NA,"0.0-28.0","sanitycheck3",1,1607544673461,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,3343,"https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544670118,1607544638539,529225,"pulleys_2","pulleys","2",2,NA,28,"video-keyboard-response","video-keyboard-response",4,NA,"1",1,1,NA,1
"6","0161-bc6fe497-dd4b-402e-a8db-57412c26fa89","5fd12fc69916af6a5522b040",NA,NA,"explanatory",30,"ABBA","intervention","levers_1_ABBA_30",NA,"0.0-31.0","sanitycheck3",4,1607544774227,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,1179,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544773048,1607544741659,629990,"levers_1","levers","1",5,NA,31,"video-keyboard-response","video-keyboard-response",4,NA,"4",1,1,NA,4
"7","0946-60b5e2eb-f257-4cf9-8e5a-f203279f4bd7","5fd093b19916af6a5522ab97",NA,NA,"depictive",30,"BAAB","intervention","pulleys_2_BAAB_30",NA,"0.0-28.0","sanitycheck3",2,1607504818490,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,1863,"https://causaldraw.s3.amazonaws.com/pulleys_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607504816627,1607504784213,928961,"pulleys_2","pulleys","2",2,NA,29,"video-keyboard-response","video-keyboard-response",80,NA,"1",0,1,NA,1
"8","0946-60b5e2eb-f257-4cf9-8e5a-f203279f4bd7","5fd0936b9916af6a5522ab87",NA,NA,"explanatory",30,"ABBA","intervention","pulleys_1_ABBA_30",NA,"0.0-26.0","sanitycheck3",1,1607504748551,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,3445,"https://causaldraw.s3.amazonaws.com/pulleys_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607504745106,1607504713202,859022,"pulleys_1","pulleys","1",0,NA,27,"video-keyboard-response","video-keyboard-response",80,NA,"1",1,1,NA,1
"9","0946-60b5e2eb-f257-4cf9-8e5a-f203279f4bd7","5fd093f69916af6a5522ab9c",NA,NA,"depictive",30,"ABBA","intervention","levers_2_ABBA_30",NA,"0.0-30.0","sanitycheck3",2,1607504888016,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,1334,"https://causaldraw.s3.amazonaws.com/levers_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607504886682,1607504854211,998487,"levers_2","levers","2",4,NA,31,"video-keyboard-response","video-keyboard-response",80,NA,"2",1,1,NA,2
"10","0946-60b5e2eb-f257-4cf9-8e5a-f203279f4bd7","5fd0938d9916af6a5522ab88",NA,NA,"explanatory",30,"BAAB","intervention","gears_1_BAAB_30",NA,"0.0-27.0","sanitycheck3",4,1607504783205,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,1759,"https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607504781446,1607504749563,893676,"gears_1","gears","1",1,NA,28,"video-keyboard-response","video-keyboard-response",80,NA,"4",1,1,NA,4
"11","0946-60b5e2eb-f257-4cf9-8e5a-f203279f4bd7","5fd094179916af6a5522ab9e",NA,NA,"explanatory",30,"BAAB","intervention","levers_1_BAAB_30",NA,"0.0-31.0","sanitycheck3",4,1607504921406,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,1123,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607504920283,1607504889020,1031877,"levers_1","levers","1",5,NA,32,"video-keyboard-response","video-keyboard-response",80,NA,"4",1,1,NA,4
"12","0946-60b5e2eb-f257-4cf9-8e5a-f203279f4bd7","5fd093d39916af6a5522ab9a",NA,NA,"depictive",30,"ABBA","intervention","gears_2_ABBA_30",NA,"0.0-29.0","sanitycheck3",3,1607504853200,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,1275,"https://causaldraw.s3.amazonaws.com/gears_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607504851925,1607504819513,963671,"gears_2","gears","2",3,NA,30,"video-keyboard-response","video-keyboard-response",80,NA,"3",1,1,NA,3
"13","1276-8ba7ddb1-9a6b-42d0-a928-8c2b34cc16ce","5fd139a89916af6a5522b1b7",NA,NA,"depictive",30,"BAAB","intervention","levers_1_BAAB_30",NA,"0.0-26.0","sanitycheck3",4,1607547305279,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,16000,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607547289279,1607547257904,257080,"levers_1","levers","1",0,NA,26,"video-keyboard-response","video-keyboard-response",51,NA,"4",1,1,NA,4
"14","1276-8ba7ddb1-9a6b-42d0-a928-8c2b34cc16ce","5fd13a3c9916af6a5522b1da",NA,NA,"depictive",30,"ABBA","intervention","gears_2_ABBA_30",NA,"0.0-30.0","sanitycheck3",4,1607547452454,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,1757,"https://causaldraw.s3.amazonaws.com/gears_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607547450697,1607547418233,404253,"gears_2","gears","2",4,NA,30,"video-keyboard-response","video-keyboard-response",51,NA,"3",0,1,NA,3
"15","1276-8ba7ddb1-9a6b-42d0-a928-8c2b34cc16ce","5fd139f39916af6a5522b1c8",NA,NA,"explanatory",30,"BAAB","intervention","levers_2_BAAB_30",NA,"0.0-28.0","sanitycheck3",4,1607547380363,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,8136,"https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607547372227,1607547339751,332163,"levers_2","levers","2",2,NA,28,"video-keyboard-response","video-keyboard-response",51,NA,"2",0,1,NA,2
"16","1276-8ba7ddb1-9a6b-42d0-a928-8c2b34cc16ce","5fd13a189916af6a5522b1d7",NA,NA,"depictive",30,"BAAB","intervention","pulleys_1_BAAB_30",NA,"0.0-29.0","sanitycheck3",3,1607547417231,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,3554,"https://causaldraw.s3.amazonaws.com/pulleys_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607547413677,1607547381365,369030,"pulleys_1","pulleys","1",3,NA,29,"video-keyboard-response","video-keyboard-response",51,NA,"1",0,1,NA,1
"17","1276-8ba7ddb1-9a6b-42d0-a928-8c2b34cc16ce","5fd139ca9916af6a5522b1c2",NA,NA,"explanatory",30,"ABBA","intervention","gears_1_ABBA_30",NA,"0.0-27.0","sanitycheck3",4,1607547338749,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,1122,"https://causaldraw.s3.amazonaws.com/gears_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607547337627,1607547306284,290548,"gears_1","gears","1",1,NA,27,"video-keyboard-response","video-keyboard-response",51,NA,"4",1,1,NA,4
"18","1276-8ba7ddb1-9a6b-42d0-a928-8c2b34cc16ce","5fd13a609916af6a5522b1dd",NA,NA,"explanatory",30,"ABBA","intervention","pulleys_2_ABBA_30",NA,"0.0-31.0","sanitycheck3",1,1607547488975,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,3799,"https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607547485176,1607547453456,440775,"pulleys_2","pulleys","2",5,NA,31,"video-keyboard-response","video-keyboard-response",51,NA,"1",1,1,NA,1
"19","1318-2d223a73-fcda-4255-b4fc-1fe2af79c579","5fd12fac9916af6a5522b03d",NA,NA,"explanatory",30,"ABBA","intervention","pulleys_2_ABBA_30",NA,"0.0-26.0","sanitycheck3",1,1607544749204,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,5959,"https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544743245,1607544710559,322622,"pulleys_2","pulleys","2",0,NA,26,"video-keyboard-response","video-keyboard-response",7,NA,"1",1,1,NA,1
"20","1318-2d223a73-fcda-4255-b4fc-1fe2af79c579","5fd1301c9916af6a5522b05b",NA,NA,"depictive",30,"ABBA","intervention","levers_1_ABBA_30",NA,"0.0-29.0","sanitycheck3",4,1607544860846,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,1953,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544858893,1607544825687,434265,"levers_1","levers","1",3,NA,29,"video-keyboard-response","video-keyboard-response",7,NA,"4",1,1,NA,4
"21","1318-2d223a73-fcda-4255-b4fc-1fe2af79c579","5fd12fd39916af6a5522b042",NA,NA,"depictive",30,"BAAB","intervention","gears_1_BAAB_30",NA,"0.0-27.0","sanitycheck3",4,1607544788112,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,4933,"https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544783179,1607544750222,361530,"gears_1","gears","1",1,NA,27,"video-keyboard-response","video-keyboard-response",7,NA,"4",1,1,NA,4
"22","1318-2d223a73-fcda-4255-b4fc-1fe2af79c579","5fd130449916af6a5522b064",NA,NA,"explanatory",30,"BAAB","intervention","levers_2_BAAB_30",NA,"0.0-30.0","sanitycheck3",4,1607544900678,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,5967,"https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544894711,1607544861869,474096,"levers_2","levers","2",4,NA,30,"video-keyboard-response","video-keyboard-response",7,NA,"2",0,1,NA,2
"23","1318-2d223a73-fcda-4255-b4fc-1fe2af79c579","5fd130669916af6a5522b067",NA,NA,"explanatory",30,"BAAB","intervention","gears_2_BAAB_30",NA,"0.0-31.0","sanitycheck3",3,1607544934805,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,971,"https://causaldraw.s3.amazonaws.com/gears_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544933834,1607544901688,508224,"gears_2","gears","2",5,NA,31,"video-keyboard-response","video-keyboard-response",7,NA,"3",1,1,NA,3
"24","1318-2d223a73-fcda-4255-b4fc-1fe2af79c579","5fd12ff89916af6a5522b04f",NA,NA,"depictive",30,"ABBA","intervention","pulleys_1_ABBA_30",NA,"0.0-28.0","sanitycheck3",1,1607544824665,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,3728,"https://causaldraw.s3.amazonaws.com/pulleys_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544820937,1607544789121,398084,"pulleys_1","pulleys","1",2,NA,28,"video-keyboard-response","video-keyboard-response",7,NA,"1",1,1,NA,1
"25","1382-e6b5074f-5277-4a1b-865e-b60baeb56167","5fd0e4b79916af6a5522ad57",NA,NA,"explanatory",30,"ABBA","intervention","pulleys_1_ABBA_30",NA,"0.0-29.0","sanitycheck3",4,1607525582105,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,14474,"https://causaldraw.s3.amazonaws.com/pulleys_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607525567631,1607525534144,1062861,"pulleys_1","pulleys","1",3,NA,39,"video-keyboard-response","video-keyboard-response",17,NA,"1",0,0,NA,1
"26","1382-e6b5074f-5277-4a1b-865e-b60baeb56167","5fd0e3b79916af6a5522ad4f",NA,NA,"explanatory",30,"BAAB","intervention","gears_1_BAAB_30",NA,"0.0-26.0","sanitycheck3",3,1607525326162,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,9502,"https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607525316660,1607525252990,806918,"gears_1","gears","1",0,NA,36,"video-keyboard-response","video-keyboard-response",17,NA,"4",0,1,NA,4
"27","1382-e6b5074f-5277-4a1b-865e-b60baeb56167","5fd0e4229916af6a5522ad51",NA,NA,"depictive",30,"ABBA","intervention","pulleys_2_ABBA_30",NA,"0.0-27.0","sanitycheck3",1,1607525433296,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,5634,"https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607525427662,1607525327169,914052,"pulleys_2","pulleys","2",1,NA,37,"video-keyboard-response","video-keyboard-response",17,NA,"1",1,1,NA,1
"28","1382-e6b5074f-5277-4a1b-865e-b60baeb56167","5fd0e4869916af6a5522ad54",NA,NA,"explanatory",30,"BAAB","intervention","levers_2_BAAB_30",NA,"0.0-28.0","sanitycheck3",2,1607525533136,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,1962,"https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607525531174,1607525434301,1013892,"levers_2","levers","2",2,NA,38,"video-keyboard-response","video-keyboard-response",17,NA,"2",1,1,NA,2
"29","1382-e6b5074f-5277-4a1b-865e-b60baeb56167","5fd0e4da9916af6a5522ad59",NA,NA,"depictive",30,"BAAB","intervention","levers_1_BAAB_30",NA,"0.0-30.0","sanitycheck3",2,1607525617605,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,2159,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607525615446,1607525583110,1098361,"levers_1","levers","1",4,NA,40,"video-keyboard-response","video-keyboard-response",17,NA,"4",0,1,NA,4
"30","1382-e6b5074f-5277-4a1b-865e-b60baeb56167","5fd0e53b9916af6a5522ad69",NA,NA,"depictive",30,"ABBA","intervention","gears_2_ABBA_30",NA,"0.0-31.0","sanitycheck3",3,1607525691014,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,1828,"https://causaldraw.s3.amazonaws.com/gears_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607525689186,1607525618609,1171770,"gears_2","gears","2",5,NA,41,"video-keyboard-response","video-keyboard-response",17,NA,"3",1,1,NA,3
"31","1536-8aa075a1-347e-43d3-b13a-fa521f7dd84e","5fd09bcb9916af6a5522abf5",NA,NA,"depictive",30,"BAAB","intervention","levers_2_BAAB_30",NA,"0.0-26.0","sanitycheck3",2,1607506891986,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,3854,"https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607506888132,1607506855884,470607,"levers_2","levers","2",0,NA,26,"video-keyboard-response","video-keyboard-response",104,NA,"2",1,1,NA,2
"32","1536-8aa075a1-347e-43d3-b13a-fa521f7dd84e","5fd09c839916af6a5522abfe",NA,NA,"explanatory",30,"ABBA","intervention","gears_1_ABBA_30",NA,"0.0-31.0","sanitycheck3",3,1607507076425,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,1993,"https://causaldraw.s3.amazonaws.com/gears_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607507074432,1607507043122,655046,"gears_1","gears","1",5,NA,31,"video-keyboard-response","video-keyboard-response",104,NA,"4",0,1,NA,4
"33","1536-8aa075a1-347e-43d3-b13a-fa521f7dd84e","5fd09c199916af6a5522abf8",NA,NA,"depictive",30,"BAAB","intervention","gears_2_BAAB_30",NA,"0.0-28.0","sanitycheck3",4,1607506969901,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,1349,"https://causaldraw.s3.amazonaws.com/gears_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607506968552,1607506936749,548522,"gears_2","gears","2",2,NA,28,"video-keyboard-response","video-keyboard-response",104,NA,"3",0,1,NA,3
"34","1536-8aa075a1-347e-43d3-b13a-fa521f7dd84e","5fd09c3e9916af6a5522abfa",NA,NA,"explanatory",30,"BAAB","intervention","pulleys_1_BAAB_30",NA,"0.0-29.0","sanitycheck3",1,1607507006846,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,3754,"https://causaldraw.s3.amazonaws.com/pulleys_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607507003092,1607506970907,585467,"pulleys_1","pulleys","1",3,NA,29,"video-keyboard-response","video-keyboard-response",104,NA,"1",1,1,NA,1
"35","1536-8aa075a1-347e-43d3-b13a-fa521f7dd84e","5fd09bf69916af6a5522abf6",NA,NA,"depictive",30,"ABBA","intervention","pulleys_2_ABBA_30",NA,"0.0-27.0","sanitycheck3",1,1607506935743,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,11091,"https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607506924652,1607506892993,514364,"pulleys_2","pulleys","2",1,NA,27,"video-keyboard-response","video-keyboard-response",104,NA,"1",1,1,NA,1
"36","1536-8aa075a1-347e-43d3-b13a-fa521f7dd84e","5fd09c619916af6a5522abfc",NA,NA,"explanatory",30,"ABBA","intervention","levers_1_ABBA_30",NA,"0.0-30.0","sanitycheck3",4,1607507042118,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,2706,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607507039412,1607507007851,620739,"levers_1","levers","1",4,NA,30,"video-keyboard-response","video-keyboard-response",104,NA,"4",1,1,NA,4
"37","1748-ce99052f-e62d-49e1-8f21-035bfd605775","5fd0d76b9916af6a5522ad15",NA,NA,"explanatory",30,"BAAB","intervention","gears_1_BAAB_30",NA,"0.0-27.0","sanitycheck3",4,1607522085126,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,982,"https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607522084144,1607522051333,378206,"gears_1","gears","1",1,NA,27,"video-keyboard-response","video-keyboard-response",8,NA,"4",1,1,NA,4
"38","1748-ce99052f-e62d-49e1-8f21-035bfd605775","5fd0d7489916af6a5522ad13",NA,NA,"depictive",30,"ABBA","intervention","pulleys_2_ABBA_30",NA,"0.0-26.0","sanitycheck3",2,1607522050326,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,3729,"https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607522046597,1607522013396,343406,"pulleys_2","pulleys","2",0,NA,26,"video-keyboard-response","video-keyboard-response",8,NA,"1",0,1,NA,1
"39","1748-ce99052f-e62d-49e1-8f21-035bfd605775","5fd0d78f9916af6a5522ad16",NA,NA,"explanatory",30,"BAAB","intervention","pulleys_1_BAAB_30",NA,"0.0-28.0","sanitycheck3",1,1607522121421,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,1840,"https://causaldraw.s3.amazonaws.com/pulleys_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607522119581,1607522086132,414501,"pulleys_1","pulleys","1",2,NA,28,"video-keyboard-response","video-keyboard-response",8,NA,"1",1,1,NA,1
"40","1748-ce99052f-e62d-49e1-8f21-035bfd605775","5fd0d7d59916af6a5522ad24",NA,NA,"depictive",30,"ABBA","intervention","gears_2_ABBA_30",NA,"0.0-30.0","sanitycheck3",3,1607522191223,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,962,"https://causaldraw.s3.amazonaws.com/gears_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607522190261,1607522156978,484303,"gears_2","gears","2",4,NA,30,"video-keyboard-response","video-keyboard-response",8,NA,"3",1,1,NA,3
"41","1748-ce99052f-e62d-49e1-8f21-035bfd605775","5fd0d7b29916af6a5522ad1a",NA,NA,"depictive",30,"ABBA","intervention","levers_2_ABBA_30",NA,"0.0-29.0","sanitycheck3",2,1607522155972,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,1330,"https://causaldraw.s3.amazonaws.com/levers_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607522154642,1607522122428,449052,"levers_2","levers","2",3,NA,29,"video-keyboard-response","video-keyboard-response",8,NA,"2",1,1,NA,2
"42","1748-ce99052f-e62d-49e1-8f21-035bfd605775","5fd0d7f79916af6a5522ad26",NA,NA,"explanatory",30,"BAAB","intervention","levers_1_BAAB_30",NA,"0.0-31.0","sanitycheck3",4,1607522224939,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,845,"https://causaldraw.s3.amazonaws.com/levers_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607522224094,1607522192230,518020,"levers_1","levers","1",5,NA,31,"video-keyboard-response","video-keyboard-response",8,NA,"4",1,1,NA,4
"43","1764-243bcf96-6f96-402a-a5c8-cc459e5b1954","5fd12efb9916af6a5522b012",NA,NA,"explanatory",30,"ABBA","intervention","pulleys_2_ABBA_30",NA,"0.0-30.0","sanitycheck3",2,1607544571021,6,"intervention",NA,"sona","stim/pulleys_2_annotations_reduced.png",TRUE,2075,"https://causaldraw.s3.amazonaws.com/pulleys_2_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544568946,1607544536780,473725,"pulleys_2","pulleys","2",4,NA,31,"video-keyboard-response","video-keyboard-response",2,NA,"1",0,1,NA,1
"44","1764-243bcf96-6f96-402a-a5c8-cc459e5b1954","5fd12ed79916af6a5522b00a",NA,NA,"depictive",30,"BAAB","intervention","gears_2_BAAB_30",NA,"0.0-29.0","sanitycheck3",4,1607544535767,6,"intervention",NA,"sona","stim/gears_2_annotations_reduced.png",TRUE,3240,"https://causaldraw.s3.amazonaws.com/gears_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544532527,1607544500550,438471,"gears_2","gears","2",3,NA,30,"video-keyboard-response","video-keyboard-response",2,NA,"3",0,1,NA,3
"45","1764-243bcf96-6f96-402a-a5c8-cc459e5b1954","5fd12f229916af6a5522b021",NA,NA,"depictive",30,"ABBA","intervention","pulleys_1_ABBA_30",NA,"0.0-31.0","sanitycheck3",1,1607544610118,6,"intervention",NA,"sona","stim/pulleys_1_annotations_reduced.png",TRUE,6511,"https://causaldraw.s3.amazonaws.com/pulleys_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544603607,1607544572040,512822,"pulleys_1","pulleys","1",5,NA,32,"video-keyboard-response","video-keyboard-response",2,NA,"1",1,1,NA,1
"46","1764-243bcf96-6f96-402a-a5c8-cc459e5b1954","5fd12eb39916af6a5522b000",NA,NA,"depictive",30,"BAAB","intervention","levers_2_BAAB_30",NA,"0.0-28.0","sanitycheck3",4,1607544499538,6,"intervention",NA,"sona","stim/levers_2_annotations_reduced.png",TRUE,3267,"https://causaldraw.s3.amazonaws.com/levers_2_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544496271,1607544463597,402243,"levers_2","levers","2",2,NA,29,"video-keyboard-response","video-keyboard-response",2,NA,"2",0,1,NA,2
"47","1764-243bcf96-6f96-402a-a5c8-cc459e5b1954","5fd12e6b9916af6a5522aff9",NA,NA,"explanatory",30,"BAAB","intervention","gears_1_BAAB_30",NA,"0.0-26.0","sanitycheck3",4,1607544427504,6,"intervention",NA,"sona","stim/gears_1_annotations_reduced.png",TRUE,5197,"https://causaldraw.s3.amazonaws.com/gears_1_BAAB_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544422307,1607544390349,330208,"gears_1","gears","1",0,NA,27,"video-keyboard-response","video-keyboard-response",2,NA,"4",1,1,NA,4
"48","1764-243bcf96-6f96-402a-a5c8-cc459e5b1954","5fd12e8e9916af6a5522affc",NA,NA,"explanatory",30,"ABBA","intervention","levers_1_ABBA_30",NA,"0.0-27.0","sanitycheck3",4,1607544462586,6,"intervention",NA,"sona","stim/levers_1_annotations_reduced.png",TRUE,2356,"https://causaldraw.s3.amazonaws.com/levers_1_ABBA_30.mp4","stim/gears_1_annotations_edited.png",NA,1607544460230,1607544428519,365290,"levers_1","levers","1",1,NA,28,"video-keyboard-response","video-keyboard-response",2,NA,"4",1,1,NA,4
