,sketchID,numBackground,numCausal,numFunctional,numSymbol,totalStrokes,propCausal,propFunctional,propSymbol,propBackground
158,levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,11.0,5.0,5.0,0.0,21.0,0.23809523809523808,0.23809523809523808,0.0,0.5238095238095238
159,levers_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,3.0,1.0,1.0,0.0,5.0,0.2,0.2,0.0,0.6
160,levers_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,6.0,6.0,6.0,0.0,18.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
161,levers_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1.0,2.0,2.0,0.0,5.0,0.4,0.4,0.0,0.2
162,levers_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,1.0,2.0,3.0,8.0,14.0,0.14285714285714285,0.21428571428571427,0.5714285714285714,0.07142857142857142
163,levers_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,18.0,10.0,11.0,13.0,52.0,0.19230769230769232,0.21153846153846154,0.25,0.34615384615384615
164,levers_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,13.0,2.0,2.0,0.0,17.0,0.11764705882352941,0.11764705882352941,0.0,0.7647058823529411
165,levers_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,12.0,2.0,5.0,0.0,19.0,0.10526315789473684,0.2631578947368421,0.0,0.631578947368421
166,levers_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,8.0,3.0,3.0,7.0,21.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.38095238095238093
167,levers_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,33.0,7.0,8.0,6.0,54.0,0.12962962962962962,0.14814814814814814,0.1111111111111111,0.6111111111111112
168,levers_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,8.0,5.0,4.0,8.0,25.0,0.2,0.16,0.32,0.32
169,levers_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,5.0,3.0,3.0,4.0,15.0,0.2,0.2,0.26666666666666666,0.3333333333333333
170,levers_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,8.0,3.0,3.0,0.0,14.0,0.21428571428571427,0.21428571428571427,0.0,0.5714285714285714
171,levers_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4.0,3.0,2.0,0.0,9.0,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444
172,levers_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,6.0,5.0,3.0,2.0,16.0,0.3125,0.1875,0.125,0.375
173,levers_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,10.0,4.0,0.0,0.0,14.0,0.2857142857142857,0.0,0.0,0.7142857142857143
174,levers_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,6.0,2.0,0.0,1.0,9.0,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666
175,levers_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,8.0,28.0,10.0,8.0,54.0,0.5185185185185185,0.18518518518518517,0.14814814814814814,0.14814814814814814
176,levers_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,8.0,3.0,5.0,0.0,16.0,0.1875,0.3125,0.0,0.5
177,levers_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,10.0,1.0,1.0,0.0,12.0,0.08333333333333333,0.08333333333333333,0.0,0.8333333333333334
178,levers_2.5854-18de046e-63e2-4225-89ae-e606873818b0,1.0,0.0,5.0,0.0,6.0,0.0,0.8333333333333334,0.0,0.16666666666666666
179,levers_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,13.0,5.0,4.0,0.0,22.0,0.22727272727272727,0.18181818181818182,0.0,0.5909090909090909
180,levers_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,1.0,1.0,2.0,0.0,4.0,0.25,0.5,0.0,0.25
181,levers_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,16.0,0.0,2.0,0.0,18.0,0.0,0.1111111111111111,0.0,0.8888888888888888
182,levers_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,32.0,9.0,11.0,0.0,52.0,0.17307692307692307,0.21153846153846154,0.0,0.6153846153846154
183,levers_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,2.0,2.0,2.0,9.0,15.0,0.13333333333333333,0.13333333333333333,0.6,0.13333333333333333
184,levers_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,9.0,4.0,7.0,0.0,20.0,0.2,0.35,0.0,0.45
185,levers_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,10.0,3.0,3.0,0.0,16.0,0.1875,0.1875,0.0,0.625
186,levers_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,2.0,3.0,5.0,0.0,10.0,0.3,0.5,0.0,0.2
187,levers_2.8099-977cb375-6430-4168-9a78-d0ac87428542,0.0,4.0,3.0,9.0,16.0,0.25,0.1875,0.5625,0.0
188,levers_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,14.0,0.0,13.0,0.0,27.0,0.0,0.48148148148148145,0.0,0.5185185185185185
189,levers_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,9.0,2.0,2.0,0.0,13.0,0.15384615384615385,0.15384615384615385,0.0,0.6923076923076923
190,levers_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8.0,4.0,5.0,0.0,17.0,0.23529411764705882,0.29411764705882354,0.0,0.47058823529411764
191,levers_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,13.0,4.0,4.0,0.0,21.0,0.19047619047619047,0.19047619047619047,0.0,0.6190476190476191
192,levers_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,6.0,4.0,3.0,0.0,13.0,0.3076923076923077,0.23076923076923078,0.0,0.46153846153846156
193,levers_2.9438-e9871158-5512-4dca-9edd-11caab65234a,10.0,7.0,3.0,3.0,23.0,0.30434782608695654,0.13043478260869565,0.13043478260869565,0.43478260869565216
194,levers_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,12.0,15.0,11.0,0.0,38.0,0.39473684210526316,0.2894736842105263,0.0,0.3157894736842105
195,pulleys_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,1.0,5.0,5.0,0.0,11.0,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091
196,pulleys_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,10.0,5.0,0.0,0.0,15.0,0.3333333333333333,0.0,0.0,0.6666666666666666
197,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,11.0,6.0,3.0,0.0,20.0,0.3,0.15,0.0,0.55
198,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,2.0,3.0,0.0,2.0,7.0,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857
199,pulleys_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0.0,4.0,5.0,5.0,14.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.0
200,pulleys_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,4.0,2.0,2.0,4.0,12.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
201,pulleys_1.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,0.0,6.0,0.0,4.0,10.0,0.6,0.0,0.4,0.0
202,pulleys_1.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,2.0,2.0,0.0,1.0,5.0,0.4,0.0,0.2,0.4
203,pulleys_1.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.16666666666666666,0.8333333333333334
204,pulleys_1.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
205,pulleys_1.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,10.0,0.0,1.0,0.0,11.0,0.0,0.09090909090909091,0.0,0.9090909090909091
206,pulleys_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,11.0,7.0,8.0,8.0,34.0,0.20588235294117646,0.23529411764705882,0.23529411764705882,0.3235294117647059
207,pulleys_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,5.0,2.0,2.0,0.0,9.0,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556
208,pulleys_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,8.0,0.0,1.0,0.0,9.0,0.0,0.1111111111111111,0.0,0.8888888888888888
209,pulleys_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
210,pulleys_1.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,0.0,9.0,0.0,5.0,14.0,0.6428571428571429,0.0,0.35714285714285715,0.0
211,pulleys_1.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,14.0,4.0,4.0,2.0,24.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5833333333333334
212,pulleys_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,12.0,0.0,1.0,0.0,13.0,0.0,0.07692307692307693,0.0,0.9230769230769231
213,pulleys_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,10.0,4.0,4.0,7.0,25.0,0.16,0.16,0.28,0.4
214,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,20.0,8.0,7.0,0.0,35.0,0.22857142857142856,0.2,0.0,0.5714285714285714
215,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,14.0,4.0,6.0,0.0,24.0,0.16666666666666666,0.25,0.0,0.5833333333333334
216,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,6.0,4.0,4.0,4.0,18.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333
217,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,9.0,1.0,2.0,0.0,12.0,0.08333333333333333,0.16666666666666666,0.0,0.75
218,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,11.0,7.0,0.0,0.0,18.0,0.3888888888888889,0.0,0.0,0.6111111111111112
219,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,0.0,0.0,3.0,6.0,9.0,0.0,0.3333333333333333,0.6666666666666666,0.0
220,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0
221,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,14.0,1.0,1.0,0.0,16.0,0.0625,0.0625,0.0,0.875
222,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
223,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,15.0,6.0,4.0,0.0,25.0,0.24,0.16,0.0,0.6
224,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,11.0,2.0,3.0,0.0,16.0,0.125,0.1875,0.0,0.6875
225,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,17.0,4.0,3.0,0.0,24.0,0.16666666666666666,0.125,0.0,0.7083333333333334
226,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,1.0,4.0,0.0,0.0,5.0,0.8,0.0,0.0,0.2
227,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,17.0,3.0,3.0,0.0,23.0,0.13043478260869565,0.13043478260869565,0.0,0.7391304347826086
228,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,2.0,4.0,4.0,11.0,21.0,0.19047619047619047,0.19047619047619047,0.5238095238095238,0.09523809523809523
229,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,4.0,6.0,7.0,0.0,17.0,0.35294117647058826,0.4117647058823529,0.0,0.23529411764705882
230,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,23.0,5.0,5.0,4.0,37.0,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.6216216216216216
231,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,2.0,5.0,4.0,23.0,34.0,0.14705882352941177,0.11764705882352941,0.6764705882352942,0.058823529411764705
232,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
233,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7.0,2.0,1.0,0.0,10.0,0.2,0.1,0.0,0.7
234,pulleys_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,0.0,6.0,0.0,3.0,9.0,0.6666666666666666,0.0,0.3333333333333333,0.0
235,pulleys_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,3.0,5.0,1.0,0.0,9.0,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333
236,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,13.0,9.0,6.0,21.0,49.0,0.1836734693877551,0.12244897959183673,0.42857142857142855,0.2653061224489796
237,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,9.0,4.0,3.0,0.0,16.0,0.25,0.1875,0.0,0.5625
238,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,19.0,4.0,4.0,0.0,27.0,0.14814814814814814,0.14814814814814814,0.0,0.7037037037037037
239,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,12.0,1.0,2.0,0.0,15.0,0.06666666666666667,0.13333333333333333,0.0,0.8
240,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,19.0,4.0,5.0,0.0,28.0,0.14285714285714285,0.17857142857142858,0.0,0.6785714285714286
241,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,25.0,7.0,0.0,0.0,32.0,0.21875,0.0,0.0,0.78125
242,pulleys_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9.0,4.0,7.0,4.0,24.0,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.375
243,pulleys_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,0.0,5.0,0.0,9.0,14.0,0.35714285714285715,0.0,0.6428571428571429,0.0
244,pulleys_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,11.0,8.0,6.0,5.0,30.0,0.26666666666666666,0.2,0.16666666666666666,0.36666666666666664
245,pulleys_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,2.0,6.0,0.0,4.0,12.0,0.5,0.0,0.3333333333333333,0.16666666666666666
246,pulleys_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,7.0,2.0,2.0,0.0,11.0,0.18181818181818182,0.18181818181818182,0.0,0.6363636363636364
247,pulleys_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,11.0,2.0,2.0,0.0,15.0,0.13333333333333333,0.13333333333333333,0.0,0.7333333333333333
248,pulleys_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,12.0,2.0,2.0,10.0,26.0,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156
249,pulleys_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,12.0,3.0,3.0,0.0,18.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666
250,pulleys_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
251,pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,7.0,0.0,1.0,0.0,8.0,0.0,0.125,0.0,0.875
252,pulleys_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,13.0,2.0,1.0,0.0,16.0,0.125,0.0625,0.0,0.8125
253,pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,5.0,2.0,2.0,0.0,9.0,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556
254,pulleys_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,9.0,4.0,4.0,0.0,17.0,0.23529411764705882,0.23529411764705882,0.0,0.5294117647058824
255,pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,4.0,14.0,14.0,0.0,32.0,0.4375,0.4375,0.0,0.125
256,pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,3.0,4.0,4.0,0.0,11.0,0.36363636363636365,0.36363636363636365,0.0,0.2727272727272727
257,pulleys_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,4.0,3.0,3.0,0.0,10.0,0.3,0.3,0.0,0.4
258,pulleys_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,9.0,0.0,1.0,0.0,10.0,0.0,0.1,0.0,0.9
259,pulleys_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,16.0,2.0,2.0,0.0,20.0,0.1,0.1,0.0,0.8
260,pulleys_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
261,pulleys_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,11.0,3.0,2.0,8.0,24.0,0.125,0.08333333333333333,0.3333333333333333,0.4583333333333333
262,pulleys_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,13.0,4.0,4.0,0.0,21.0,0.19047619047619047,0.19047619047619047,0.0,0.6190476190476191
263,pulleys_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,7.0,3.0,4.0,0.0,14.0,0.21428571428571427,0.2857142857142857,0.0,0.5
264,pulleys_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4.0,1.0,1.0,3.0,9.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444
265,pulleys_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,8.0,3.0,2.0,0.0,13.0,0.23076923076923078,0.15384615384615385,0.0,0.6153846153846154
266,pulleys_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,3.0,2.0,0.0,0.0,5.0,0.4,0.0,0.0,0.6
267,pulleys_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4.0,1.0,0.0,4.0,9.0,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444
268,pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,7.0,14.0,4.0,6.0,31.0,0.45161290322580644,0.12903225806451613,0.1935483870967742,0.22580645161290322
269,pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
270,pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,12.0,7.0,7.0,5.0,31.0,0.22580645161290322,0.22580645161290322,0.16129032258064516,0.3870967741935484
271,pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,3.0,4.0,0.0,7.0,14.0,0.2857142857142857,0.0,0.5,0.21428571428571427
272,pulleys_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,3.0,8.0,0.0,5.0,16.0,0.5,0.0,0.3125,0.1875
273,pulleys_2.5854-18de046e-63e2-4225-89ae-e606873818b0,8.0,2.0,1.0,0.0,11.0,0.18181818181818182,0.09090909090909091,0.0,0.7272727272727273
274,pulleys_2.6182-d61fc503-aec8-4628-a767-04fadedc083f,18.0,2.0,2.0,0.0,22.0,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182
275,pulleys_2.6317-08207a69-0532-454a-a7d0-1f5618708db0,3.0,3.0,3.0,0.0,9.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
276,pulleys_2.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0
277,pulleys_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,33.0,2.0,2.0,0.0,37.0,0.05405405405405406,0.05405405405405406,0.0,0.8918918918918919
278,pulleys_2.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,1.0,6.0,8.0,0.0,15.0,0.4,0.5333333333333333,0.0,0.06666666666666667
279,pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
280,pulleys_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,8.0,4.0,0.0,0.0,12.0,0.3333333333333333,0.0,0.0,0.6666666666666666
281,pulleys_2.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,11.0,3.0,3.0,0.0,17.0,0.17647058823529413,0.17647058823529413,0.0,0.6470588235294118
282,pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,10.0,1.0,0.0,0.0,11.0,0.09090909090909091,0.0,0.0,0.9090909090909091
283,pulleys_2.8099-977cb375-6430-4168-9a78-d0ac87428542,14.0,6.0,6.0,0.0,26.0,0.23076923076923078,0.23076923076923078,0.0,0.5384615384615384
284,pulleys_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,11.0,3.0,2.0,0.0,16.0,0.1875,0.125,0.0,0.6875
285,pulleys_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8.0,3.0,2.0,2.0,15.0,0.2,0.13333333333333333,0.13333333333333333,0.5333333333333333
286,pulleys_2.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,4.0,4.0,3.0,0.0,11.0,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365
287,pulleys_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,7.0,5.0,0.0,4.0,16.0,0.3125,0.0,0.25,0.4375
288,pulleys_2.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,0.0,2.0,2.0,0.0,4.0,0.5,0.5,0.0,0.0
289,pulleys_2.9438-e9871158-5512-4dca-9edd-11caab65234a,10.0,6.0,2.0,0.0,18.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556
290,pulleys_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,8.0,2.0,3.0,0.0,13.0,0.15384615384615385,0.23076923076923078,0.0,0.6153846153846154
