,sketchID,roi_labelName,numBackground,numCausal,numFunctional,numSymbol,totalStrokes,propCausal,propFunctional,propSymbol,propBackground
170,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
171,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
172,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
173,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
174,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
175,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
176,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,symbols_nan,0.0,0.0,0.0,19.0,19.0,0.0,0.0,1.0,0.0
177,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_1.0,0.0,0.0,21.0,0.0,21.0,0.0,1.0,0.0,0.0
178,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_2.0,0.0,0.0,16.0,0.0,16.0,0.0,1.0,0.0,0.0
179,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_3.0,0.0,18.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0
180,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gear_4.0,0.0,16.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0
181,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,background_5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
182,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
183,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
184,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gear_3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
185,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
186,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gear_3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
187,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
188,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,symbols_nan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
189,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,background_5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
190,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
191,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
192,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
193,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
194,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,symbols_nan,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
195,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
196,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
197,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
198,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
199,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,symbols_nan,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0
200,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,background_5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
201,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
203,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
204,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
205,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,background_5.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
206,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_1.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0
207,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_2.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0
208,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_3.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0
209,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,gear_4.0,0.0,10.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0
210,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,background_5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
211,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
212,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
213,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gear_3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
214,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
215,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,background_5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
216,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gear_1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
217,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
218,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gear_3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
219,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
220,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,symbols_nan,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0
221,gears_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,background_5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
222,gears_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
223,gears_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
224,gears_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
225,gears_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,background_5.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
226,gears_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gear_1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0
227,gears_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gear_2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
228,gears_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gear_3.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
229,gears_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,gear_4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
230,gears_1.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
231,gears_1.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
232,gears_1.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gear_3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
233,gears_1.9393-2960082e-f208-4821-ac8e-759fbc3f4d02,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
234,gears_1.9438-e9871158-5512-4dca-9edd-11caab65234a,background_5.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
235,gears_1.9438-e9871158-5512-4dca-9edd-11caab65234a,gear_1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0
236,gears_1.9438-e9871158-5512-4dca-9edd-11caab65234a,gear_2.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0
237,gears_1.9438-e9871158-5512-4dca-9edd-11caab65234a,gear_3.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
238,gears_1.9438-e9871158-5512-4dca-9edd-11caab65234a,gear_4.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
239,gears_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,background_5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
240,gears_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
241,gears_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
242,gears_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gear_3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
243,gears_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
244,gears_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,symbols_nan,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0
245,gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,background_7.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
246,gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
247,gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
248,gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
249,gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
250,gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
251,gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
252,gears_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,background_7.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
253,gears_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,gear_1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
254,gears_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
255,gears_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,gear_3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
256,gears_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
257,gears_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,gear_5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
258,gears_2.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
259,gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,background_7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
260,gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,gear_1.0,0.0,0.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0
261,gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,gear_2.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0
262,gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,gear_3.0,0.0,0.0,12.0,0.0,12.0,0.0,1.0,0.0,0.0
263,gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
264,gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
265,gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
266,gears_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,gear_1.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0
267,gears_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,gear_2.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0
268,gears_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,gear_3.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0
269,gears_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,background_7.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
270,gears_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
271,gears_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
272,gears_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
273,gears_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
274,gears_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
275,gears_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,background_7.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
276,gears_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
277,gears_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
278,gears_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
279,gears_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
280,gears_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
281,gears_2.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
282,gears_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,background_7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
283,gears_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,gear_4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
284,gears_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,gear_5.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
285,gears_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,gear_6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
286,gears_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5,symbols_nan,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0
287,gears_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,background_7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
288,gears_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
289,gears_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
290,gears_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
291,gears_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
292,gears_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
293,gears_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1,symbols_nan,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0
294,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
295,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
296,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
297,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
298,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
299,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
300,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
301,gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991,symbols_nan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
302,gears_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,background_7.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
303,gears_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
304,gears_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
305,gears_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
306,gears_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
307,gears_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
308,gears_2.1073-31f69960-6dfc-4e45-9a3c-6d7eaa33103e,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
309,gears_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,background_7.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
310,gears_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
311,gears_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
312,gears_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
313,gears_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
314,gears_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
315,gears_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
316,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,background_7.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
317,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,gear_1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0
318,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
319,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,gear_3.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
320,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,gear_4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
321,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
322,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,gear_6.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
323,gears_2.1568-93d31830-7fa2-4f39-8dac-4da643666140,symbols_nan,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,0.0
324,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,background_7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
325,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gear_1.0,0.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0
326,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gear_2.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0
327,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gear_3.0,0.0,0.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0
328,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gear_4.0,0.0,15.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
329,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gear_5.0,0.0,10.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0
330,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gear_6.0,0.0,15.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0
331,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,background_7.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
332,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
333,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,gear_2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
334,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
335,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
336,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,gear_6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
337,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,background_7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
338,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,gear_1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
339,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,gear_2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
340,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,gear_3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
341,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,gear_4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
342,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,gear_5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
